Training on: cuda
Loaded 1000 dispatch events from /home/wei/AMR-DFJSP/test_case/static/dispatch_inbox_60.jsonl
Loaded 50 dispatch events from /home/wei/AMR-DFJSP/test_case/static/dispatch_validation_60.jsonl
Loaded 50 validation event(s).
Starting GNN Precise REINFORCE training with dispatch baseline 'fifo+earliest_available' (stepwise).
Epoch [1/1500] | Sampled: 773.31 | Baseline: 602.25 | Improvement: -171.06 | Win Rate: 0.00% | Actor Loss: -4.1057 | Entropy: 4.0723 | Invalid S/B: 0.19/0.00 | Max Load: 14.5 | Load Gap: 4.8
Epoch [220/1500] | Sampled: 832.88 | Baseline: 604.94 | Improvement: -227.94 | Win Rate: 0.00% | Actor Loss: -2.2741 | Entropy: 0.7144 | Invalid S/B: 0.56/0.00 | Max Load: 13.2 | Load Gap: 2.1
Epoch [221/1500] | Sampled: 859.19 | Baseline: 608.94 | Improvement: -250.25 | Win Rate: 0.00% | Actor Loss: -6.2348 | Entropy: 0.7367 | Invalid S/B: 1.00/0.00 | Max Load: 13.2 | Load Gap: 2.2
Epoch [222/1500] | Sampled: 870.69 | Baseline: 604.56 | Improvement: -266.12 | Win Rate: 0.00% | Actor Loss: 5.4349 | Entropy: 0.7445 | Invalid S/B: 1.25/0.00 | Max Load: 13.2 | Load Gap: 2.2
Epoch [223/1500] | Sampled: 844.62 | Baseline: 601.25 | Improvement: -243.38 | Win Rate: 0.00% | Actor Loss: -0.8890 | Entropy: 0.7398 | Invalid S/B: 1.31/0.00 | Max Load: 13.1 | Load Gap: 2.0
Epoch [224/1500] | Sampled: 836.38 | Baseline: 605.12 | Improvement: -231.25 | Win Rate: 0.00% | Actor Loss: -2.0066 | Entropy: 0.7612 | Invalid S/B: 1.12/0.00 | Max Load: 13.2 | Load Gap: 2.1
Epoch [225/1500] | Sampled: 847.62 | Baseline: 610.88 | Improvement: -236.75 | Win Rate: 0.00% | Actor Loss: -7.6544 | Entropy: 0.7632 | Invalid S/B: 0.94/0.00 | Max Load: 13.4 | Load Gap: 2.4
Epoch [226/1500] | Sampled: 837.19 | Baseline: 601.62 | Improvement: -235.56 | Win Rate: 0.00% | Actor Loss: -8.2507 | Entropy: 0.7558 | Invalid S/B: 1.31/0.00 | Max Load: 13.2 | Load Gap: 2.2
Epoch [227/1500] | Sampled: 824.69 | Baseline: 601.75 | Improvement: -222.94 | Win Rate: 0.00% | Actor Loss: -10.2208 | Entropy: 0.7494 | Invalid S/B: 1.31/0.00 | Max Load: 13.1 | Load Gap: 2.1
Epoch [228/1500] | Sampled: 808.94 | Baseline: 606.81 | Improvement: -202.12 | Win Rate: 0.00% | Actor Loss: -9.9619 | Entropy: 0.7709 | Invalid S/B: 0.94/0.00 | Max Load: 13.6 | Load Gap: 2.6
Epoch [229/1500] | Sampled: 795.12 | Baseline: 603.12 | Improvement: -192.00 | Win Rate: 0.00% | Actor Loss: -16.4458 | Entropy: 0.7676 | Invalid S/B: 0.69/0.00 | Max Load: 13.2 | Load Gap: 2.2
Epoch [230/1500] | Sampled: 776.69 | Baseline: 603.50 | Improvement: -173.19 | Win Rate: 0.00% | Actor Loss: -15.2019 | Entropy: 0.7592 | Invalid S/B: 0.00/0.00 | Max Load: 13.2 | Load Gap: 2.2
Epoch [231/1500] | Sampled: 791.44 | Baseline: 602.06 | Improvement: -189.38 | Win Rate: 0.00% | Actor Loss: -13.0445 | Entropy: 0.7437 | Invalid S/B: 0.62/0.00 | Max Load: 13.1 | Load Gap: 1.9
Epoch [232/1500] | Sampled: 793.69 | Baseline: 606.00 | Improvement: -187.69 | Win Rate: 0.00% | Actor Loss: -8.7026 | Entropy: 0.7168 | Invalid S/B: 0.38/0.00 | Max Load: 13.2 | Load Gap: 2.2
Epoch [233/1500] | Sampled: 788.00 | Baseline: 608.19 | Improvement: -179.81 | Win Rate: 0.00% | Actor Loss: -24.5658 | Entropy: 0.7075 | Invalid S/B: 0.56/0.00 | Max Load: 13.2 | Load Gap: 2.3
Epoch [234/1500] | Sampled: 780.88 | Baseline: 601.88 | Improvement: -179.00 | Win Rate: 0.00% | Actor Loss: -10.2699 | Entropy: 0.6921 | Invalid S/B: 0.06/0.00 | Max Load: 13.5 | Load Gap: 2.6
Epoch [235/1500] | Sampled: 801.06 | Baseline: 604.12 | Improvement: -196.94 | Win Rate: 0.00% | Actor Loss: -16.5012 | Entropy: 0.6626 | Invalid S/B: 0.56/0.00 | Max Load: 13.2 | Load Gap: 2.3
Epoch [236/1500] | Sampled: 780.94 | Baseline: 600.00 | Improvement: -180.94 | Win Rate: 0.00% | Actor Loss: -24.0574 | Entropy: 0.6498 | Invalid S/B: 0.19/0.00 | Max Load: 13.5 | Load Gap: 2.6
Epoch [237/1500] | Sampled: 793.31 | Baseline: 615.00 | Improvement: -178.31 | Win Rate: 0.00% | Actor Loss: -11.5601 | Entropy: 0.6312 | Invalid S/B: 0.19/0.00 | Max Load: 13.3 | Load Gap: 2.4
Epoch [238/1500] | Sampled: 777.88 | Baseline: 603.56 | Improvement: -174.31 | Win Rate: 0.00% | Actor Loss: -8.4611 | Entropy: 0.6178 | Invalid S/B: 0.19/0.00 | Max Load: 13.2 | Load Gap: 2.2
Epoch [239/1500] | Sampled: 786.94 | Baseline: 607.88 | Improvement: -179.06 | Win Rate: 0.00% | Actor Loss: -17.8680 | Entropy: 0.6109 | Invalid S/B: 0.56/0.00 | Max Load: 13.3 | Load Gap: 2.4
Epoch [240/1500] | Sampled: 791.06 | Baseline: 604.50 | Improvement: -186.56 | Win Rate: 0.00% | Actor Loss: -9.8184 | Entropy: 0.5818 | Invalid S/B: 0.38/0.00 | Max Load: 13.4 | Load Gap: 2.4
Epoch [241/1500] | Sampled: 800.69 | Baseline: 610.19 | Improvement: -190.50 | Win Rate: 0.00% | Actor Loss: -14.7492 | Entropy: 0.5804 | Invalid S/B: 0.38/0.00 | Max Load: 13.4 | Load Gap: 2.4
Epoch [242/1500] | Sampled: 796.88 | Baseline: 607.06 | Improvement: -189.81 | Win Rate: 0.00% | Actor Loss: -19.0381 | Entropy: 0.5833 | Invalid S/B: 0.38/0.00 | Max Load: 13.4 | Load Gap: 2.5
Epoch [243/1500] | Sampled: 764.19 | Baseline: 607.25 | Improvement: -156.94 | Win Rate: 0.00% | Actor Loss: -12.3600 | Entropy: 0.5891 | Invalid S/B: 0.19/0.00 | Max Load: 13.6 | Load Gap: 2.6
Epoch [244/1500] | Sampled: 771.44 | Baseline: 613.12 | Improvement: -158.31 | Win Rate: 0.00% | Actor Loss: -15.6775 | Entropy: 0.5964 | Invalid S/B: 0.19/0.00 | Max Load: 13.1 | Load Gap: 2.1
Epoch [245/1500] | Sampled: 775.69 | Baseline: 607.56 | Improvement: -168.12 | Win Rate: 0.00% | Actor Loss: -9.7986 | Entropy: 0.5904 | Invalid S/B: 0.00/0.00 | Max Load: 13.8 | Load Gap: 2.9
Epoch [246/1500] | Sampled: 774.38 | Baseline: 611.19 | Improvement: -163.19 | Win Rate: 0.00% | Actor Loss: -11.1533 | Entropy: 0.6053 | Invalid S/B: 0.38/0.00 | Max Load: 13.4 | Load Gap: 2.4
Epoch [247/1500] | Sampled: 784.88 | Baseline: 601.50 | Improvement: -183.38 | Win Rate: 0.00% | Actor Loss: -15.0084 | Entropy: 0.6292 | Invalid S/B: 0.19/0.00 | Max Load: 13.4 | Load Gap: 2.6
Epoch [248/1500] | Sampled: 843.56 | Baseline: 610.88 | Improvement: -232.69 | Win Rate: 0.00% | Actor Loss: 0.4814 | Entropy: 0.6339 | Invalid S/B: 1.25/0.00 | Max Load: 13.7 | Load Gap: 2.8
Epoch [249/1500] | Sampled: 801.69 | Baseline: 607.62 | Improvement: -194.06 | Win Rate: 0.00% | Actor Loss: -9.9670 | Entropy: 0.6468 | Invalid S/B: 0.75/0.00 | Max Load: 13.3 | Load Gap: 2.3
Epoch [250/1500] | Sampled: 821.38 | Baseline: 609.62 | Improvement: -211.75 | Win Rate: 0.00% | Actor Loss: -10.4985 | Entropy: 0.6575 | Invalid S/B: 0.88/0.00 | Max Load: 13.5 | Load Gap: 2.6
   -> Validation | Samples: 50 | Makespan: 840.12 | Invalid Jobs: 1.90
Epoch [251/1500] | Sampled: 832.81 | Baseline: 595.56 | Improvement: -237.25 | Win Rate: 0.00% | Actor Loss: -14.4712 | Entropy: 0.6806 | Invalid S/B: 1.12/0.00 | Max Load: 13.4 | Load Gap: 2.4
Epoch [252/1500] | Sampled: 819.69 | Baseline: 606.00 | Improvement: -213.69 | Win Rate: 0.00% | Actor Loss: -16.8907 | Entropy: 0.6946 | Invalid S/B: 1.19/0.00 | Max Load: 13.1 | Load Gap: 2.1
Epoch [253/1500] | Sampled: 848.38 | Baseline: 611.38 | Improvement: -237.00 | Win Rate: 0.00% | Actor Loss: -22.7738 | Entropy: 0.7061 | Invalid S/B: 1.31/0.00 | Max Load: 13.2 | Load Gap: 2.3
Epoch [254/1500] | Sampled: 821.81 | Baseline: 607.62 | Improvement: -214.19 | Win Rate: 0.00% | Actor Loss: -2.4546 | Entropy: 0.6968 | Invalid S/B: 0.94/0.00 | Max Load: 13.0 | Load Gap: 1.9
Epoch [255/1500] | Sampled: 848.50 | Baseline: 602.44 | Improvement: -246.06 | Win Rate: 0.00% | Actor Loss: -11.0346 | Entropy: 0.7189 | Invalid S/B: 2.00/0.00 | Max Load: 13.4 | Load Gap: 2.4
Epoch [256/1500] | Sampled: 820.75 | Baseline: 604.75 | Improvement: -216.00 | Win Rate: 0.00% | Actor Loss: -13.1420 | Entropy: 0.7338 | Invalid S/B: 1.50/0.00 | Max Load: 13.3 | Load Gap: 2.4
Epoch [257/1500] | Sampled: 777.12 | Baseline: 610.31 | Improvement: -166.81 | Win Rate: 0.00% | Actor Loss: -11.0348 | Entropy: 0.7579 | Invalid S/B: 0.44/0.00 | Max Load: 13.4 | Load Gap: 2.4
Epoch [258/1500] | Sampled: 787.00 | Baseline: 618.38 | Improvement: -168.62 | Win Rate: 0.00% | Actor Loss: -7.3886 | Entropy: 0.7726 | Invalid S/B: 0.38/0.00 | Max Load: 13.6 | Load Gap: 2.6
Epoch [259/1500] | Sampled: 750.50 | Baseline: 609.50 | Improvement: -141.00 | Win Rate: 0.00% | Actor Loss: -6.6835 | Entropy: 0.7862 | Invalid S/B: 0.00/0.00 | Max Load: 13.1 | Load Gap: 1.9
Epoch [260/1500] | Sampled: 770.44 | Baseline: 614.25 | Improvement: -156.19 | Win Rate: 0.00% | Actor Loss: -19.5485 | Entropy: 0.8503 | Invalid S/B: 0.56/0.00 | Max Load: 13.1 | Load Gap: 2.2
Epoch [261/1500] | Sampled: 760.50 | Baseline: 606.94 | Improvement: -153.56 | Win Rate: 0.00% | Actor Loss: -9.8676 | Entropy: 0.8844 | Invalid S/B: 0.62/0.00 | Max Load: 13.3 | Load Gap: 2.6
Epoch [262/1500] | Sampled: 741.44 | Baseline: 602.56 | Improvement: -138.88 | Win Rate: 0.00% | Actor Loss: -9.1713 | Entropy: 0.9443 | Invalid S/B: 0.19/0.00 | Max Load: 13.2 | Load Gap: 2.6
Epoch [263/1500] | Sampled: 732.81 | Baseline: 600.38 | Improvement: -132.44 | Win Rate: 0.00% | Actor Loss: -8.8160 | Entropy: 0.9920 | Invalid S/B: 0.19/0.00 | Max Load: 13.6 | Load Gap: 3.1
Epoch [264/1500] | Sampled: 789.94 | Baseline: 612.50 | Improvement: -177.44 | Win Rate: 0.00% | Actor Loss: -11.1741 | Entropy: 1.0473 | Invalid S/B: 0.38/0.00 | Max Load: 13.8 | Load Gap: 3.2
Epoch [265/1500] | Sampled: 764.62 | Baseline: 615.56 | Improvement: -149.06 | Win Rate: 0.00% | Actor Loss: -14.8550 | Entropy: 1.0699 | Invalid S/B: 0.12/0.00 | Max Load: 13.6 | Load Gap: 3.2
Epoch [266/1500] | Sampled: 757.56 | Baseline: 617.75 | Improvement: -139.81 | Win Rate: 0.00% | Actor Loss: -18.0630 | Entropy: 1.0733 | Invalid S/B: 0.25/0.00 | Max Load: 13.3 | Load Gap: 2.9
Epoch [267/1500] | Sampled: 778.38 | Baseline: 606.62 | Improvement: -171.75 | Win Rate: 0.00% | Actor Loss: -20.2638 | Entropy: 1.0566 | Invalid S/B: 0.31/0.00 | Max Load: 14.1 | Load Gap: 3.6
Epoch [268/1500] | Sampled: 756.06 | Baseline: 608.81 | Improvement: -147.25 | Win Rate: 0.00% | Actor Loss: -19.6305 | Entropy: 1.0270 | Invalid S/B: 0.38/0.00 | Max Load: 13.9 | Load Gap: 3.2
Epoch [269/1500] | Sampled: 770.50 | Baseline: 606.69 | Improvement: -163.81 | Win Rate: 0.00% | Actor Loss: -14.0811 | Entropy: 0.9721 | Invalid S/B: 0.31/0.00 | Max Load: 13.7 | Load Gap: 2.9
Epoch [270/1500] | Sampled: 761.56 | Baseline: 597.75 | Improvement: -163.81 | Win Rate: 0.00% | Actor Loss: -10.6487 | Entropy: 0.9653 | Invalid S/B: 0.44/0.00 | Max Load: 13.4 | Load Gap: 2.4
Epoch [271/1500] | Sampled: 786.50 | Baseline: 613.69 | Improvement: -172.81 | Win Rate: 0.00% | Actor Loss: -11.1173 | Entropy: 0.9482 | Invalid S/B: 0.44/0.00 | Max Load: 13.5 | Load Gap: 2.8
Epoch [272/1500] | Sampled: 766.31 | Baseline: 611.19 | Improvement: -155.12 | Win Rate: 0.00% | Actor Loss: -15.3684 | Entropy: 0.9242 | Invalid S/B: 0.19/0.00 | Max Load: 13.4 | Load Gap: 2.6
Epoch [273/1500] | Sampled: 772.25 | Baseline: 608.38 | Improvement: -163.88 | Win Rate: 0.00% | Actor Loss: -20.8168 | Entropy: 0.9108 | Invalid S/B: 0.19/0.00 | Max Load: 13.6 | Load Gap: 2.9
Epoch [274/1500] | Sampled: 766.88 | Baseline: 605.81 | Improvement: -161.06 | Win Rate: 0.00% | Actor Loss: -16.3402 | Entropy: 0.8966 | Invalid S/B: 0.25/0.00 | Max Load: 13.5 | Load Gap: 2.7
Epoch [275/1500] | Sampled: 786.00 | Baseline: 616.38 | Improvement: -169.62 | Win Rate: 0.00% | Actor Loss: -4.9019 | Entropy: 0.8788 | Invalid S/B: 0.38/0.00 | Max Load: 13.3 | Load Gap: 2.6
Epoch [276/1500] | Sampled: 781.56 | Baseline: 614.69 | Improvement: -166.88 | Win Rate: 0.00% | Actor Loss: -12.3939 | Entropy: 0.8609 | Invalid S/B: 0.25/0.00 | Max Load: 13.4 | Load Gap: 2.6
Epoch [277/1500] | Sampled: 769.06 | Baseline: 615.19 | Improvement: -153.88 | Win Rate: 0.00% | Actor Loss: -9.4586 | Entropy: 0.8552 | Invalid S/B: 0.50/0.00 | Max Load: 13.1 | Load Gap: 2.2
Epoch [278/1500] | Sampled: 784.31 | Baseline: 606.56 | Improvement: -177.75 | Win Rate: 0.00% | Actor Loss: -9.9781 | Entropy: 0.8463 | Invalid S/B: 0.56/0.00 | Max Load: 13.4 | Load Gap: 2.6
Epoch [279/1500] | Sampled: 783.50 | Baseline: 601.81 | Improvement: -181.69 | Win Rate: 0.00% | Actor Loss: -5.1938 | Entropy: 0.8380 | Invalid S/B: 0.56/0.00 | Max Load: 13.1 | Load Gap: 2.1
Epoch [280/1500] | Sampled: 817.62 | Baseline: 609.31 | Improvement: -208.31 | Win Rate: 0.00% | Actor Loss: -1.2682 | Entropy: 0.8337 | Invalid S/B: 1.06/0.00 | Max Load: 13.3 | Load Gap: 2.6
Epoch [281/1500] | Sampled: 794.38 | Baseline: 613.50 | Improvement: -180.88 | Win Rate: 0.00% | Actor Loss: 0.4295 | Entropy: 0.8340 | Invalid S/B: 0.44/0.00 | Max Load: 13.4 | Load Gap: 2.5
Epoch [282/1500] | Sampled: 791.62 | Baseline: 604.94 | Improvement: -186.69 | Win Rate: 0.00% | Actor Loss: -5.7255 | Entropy: 0.8327 | Invalid S/B: 0.88/0.00 | Max Load: 13.2 | Load Gap: 2.2
Epoch [283/1500] | Sampled: 816.75 | Baseline: 602.00 | Improvement: -214.75 | Win Rate: 0.00% | Actor Loss: 0.9252 | Entropy: 0.8590 | Invalid S/B: 1.12/0.00 | Max Load: 13.3 | Load Gap: 2.4
Epoch [284/1500] | Sampled: 798.12 | Baseline: 608.88 | Improvement: -189.25 | Win Rate: 0.00% | Actor Loss: -11.8429 | Entropy: 0.8728 | Invalid S/B: 0.88/0.00 | Max Load: 13.4 | Load Gap: 2.6
Epoch [285/1500] | Sampled: 825.38 | Baseline: 610.00 | Improvement: -215.38 | Win Rate: 0.00% | Actor Loss: -1.7977 | Entropy: 0.9028 | Invalid S/B: 1.50/0.00 | Max Load: 13.6 | Load Gap: 2.7
Epoch [286/1500] | Sampled: 785.88 | Baseline: 598.62 | Improvement: -187.25 | Win Rate: 0.00% | Actor Loss: -6.8846 | Entropy: 0.9064 | Invalid S/B: 0.38/0.00 | Max Load: 13.6 | Load Gap: 2.9
Epoch [287/1500] | Sampled: 792.69 | Baseline: 606.12 | Improvement: -186.56 | Win Rate: 0.00% | Actor Loss: -10.7226 | Entropy: 0.9196 | Invalid S/B: 0.31/0.00 | Max Load: 13.1 | Load Gap: 2.1
Epoch [288/1500] | Sampled: 792.81 | Baseline: 611.06 | Improvement: -181.75 | Win Rate: 0.00% | Actor Loss: -15.9770 | Entropy: 0.9413 | Invalid S/B: 0.56/0.00 | Max Load: 13.5 | Load Gap: 2.6
Epoch [289/1500] | Sampled: 809.19 | Baseline: 616.50 | Improvement: -192.69 | Win Rate: 0.00% | Actor Loss: -7.4960 | Entropy: 0.9309 | Invalid S/B: 0.75/0.00 | Max Load: 13.2 | Load Gap: 2.1
Epoch [290/1500] | Sampled: 841.50 | Baseline: 604.25 | Improvement: -237.25 | Win Rate: 0.00% | Actor Loss: -9.9301 | Entropy: 0.8983 | Invalid S/B: 1.62/0.00 | Max Load: 13.5 | Load Gap: 2.6
Epoch [291/1500] | Sampled: 823.62 | Baseline: 616.69 | Improvement: -206.94 | Win Rate: 0.00% | Actor Loss: -7.0119 | Entropy: 0.8801 | Invalid S/B: 0.88/0.00 | Max Load: 13.6 | Load Gap: 2.7
Epoch [292/1500] | Sampled: 784.00 | Baseline: 606.38 | Improvement: -177.62 | Win Rate: 0.00% | Actor Loss: -1.5226 | Entropy: 0.8872 | Invalid S/B: 0.69/0.00 | Max Load: 13.5 | Load Gap: 2.5
Epoch [293/1500] | Sampled: 802.88 | Baseline: 611.19 | Improvement: -191.69 | Win Rate: 0.00% | Actor Loss: -10.8195 | Entropy: 0.8859 | Invalid S/B: 0.50/0.00 | Max Load: 13.4 | Load Gap: 2.4
Epoch [294/1500] | Sampled: 779.88 | Baseline: 598.38 | Improvement: -181.50 | Win Rate: 0.00% | Actor Loss: -12.2371 | Entropy: 0.9149 | Invalid S/B: 0.38/0.00 | Max Load: 13.7 | Load Gap: 2.7
Epoch [295/1500] | Sampled: 822.56 | Baseline: 604.69 | Improvement: -217.88 | Win Rate: 0.00% | Actor Loss: -6.8792 | Entropy: 0.9036 | Invalid S/B: 1.00/0.00 | Max Load: 13.6 | Load Gap: 2.6
Epoch [296/1500] | Sampled: 825.69 | Baseline: 609.62 | Improvement: -216.06 | Win Rate: 0.00% | Actor Loss: -11.8647 | Entropy: 0.9102 | Invalid S/B: 1.25/0.00 | Max Load: 13.5 | Load Gap: 2.5
Epoch [297/1500] | Sampled: 827.94 | Baseline: 603.75 | Improvement: -224.19 | Win Rate: 0.00% | Actor Loss: -11.2713 | Entropy: 0.8844 | Invalid S/B: 1.69/0.00 | Max Load: 13.3 | Load Gap: 2.2
Epoch [298/1500] | Sampled: 806.88 | Baseline: 604.88 | Improvement: -202.00 | Win Rate: 0.00% | Actor Loss: -23.0806 | Entropy: 0.8968 | Invalid S/B: 1.31/0.00 | Max Load: 13.6 | Load Gap: 2.6
Epoch [299/1500] | Sampled: 805.56 | Baseline: 608.69 | Improvement: -196.88 | Win Rate: 0.00% | Actor Loss: -10.4001 | Entropy: 0.8725 | Invalid S/B: 1.31/0.00 | Max Load: 13.2 | Load Gap: 2.2
Epoch [300/1500] | Sampled: 819.56 | Baseline: 609.31 | Improvement: -210.25 | Win Rate: 0.00% | Actor Loss: -7.3646 | Entropy: 0.8692 | Invalid S/B: 1.25/0.00 | Max Load: 13.4 | Load Gap: 2.3
   -> Validation | Samples: 50 | Makespan: 778.58 | Invalid Jobs: 0.48
   -> Saved updated training chart to /home/wei/AMR-DFJSP/Static_alogorithm/GNN/gnn_precise_training_metrics.png
Epoch [301/1500] | Sampled: 842.44 | Baseline: 606.00 | Improvement: -236.44 | Win Rate: 0.00% | Actor Loss: -11.8467 | Entropy: 0.8475 | Invalid S/B: 1.81/0.00 | Max Load: 13.6 | Load Gap: 2.7
Epoch [302/1500] | Sampled: 789.31 | Baseline: 610.44 | Improvement: -178.88 | Win Rate: 0.00% | Actor Loss: -20.9769 | Entropy: 0.8382 | Invalid S/B: 0.56/0.00 | Max Load: 13.5 | Load Gap: 2.6
Epoch [303/1500] | Sampled: 799.94 | Baseline: 600.06 | Improvement: -199.88 | Win Rate: 0.00% | Actor Loss: -10.3807 | Entropy: 0.8294 | Invalid S/B: 0.69/0.00 | Max Load: 13.3 | Load Gap: 2.3
Epoch [304/1500] | Sampled: 799.94 | Baseline: 603.44 | Improvement: -196.50 | Win Rate: 0.00% | Actor Loss: -8.8730 | Entropy: 0.8131 | Invalid S/B: 0.62/0.00 | Max Load: 13.6 | Load Gap: 2.7
Epoch [305/1500] | Sampled: 775.31 | Baseline: 602.50 | Improvement: -172.81 | Win Rate: 0.00% | Actor Loss: -17.7495 | Entropy: 0.8097 | Invalid S/B: 0.19/0.00 | Max Load: 13.5 | Load Gap: 2.5
Epoch [306/1500] | Sampled: 816.50 | Baseline: 608.56 | Improvement: -207.94 | Win Rate: 0.00% | Actor Loss: -12.5079 | Entropy: 0.8082 | Invalid S/B: 1.62/0.00 | Max Load: 13.1 | Load Gap: 2.1
Epoch [307/1500] | Sampled: 800.06 | Baseline: 606.00 | Improvement: -194.06 | Win Rate: 0.00% | Actor Loss: -15.1081 | Entropy: 0.8177 | Invalid S/B: 1.12/0.00 | Max Load: 13.4 | Load Gap: 2.4
Epoch [308/1500] | Sampled: 793.00 | Baseline: 605.25 | Improvement: -187.75 | Win Rate: 0.00% | Actor Loss: -11.6699 | Entropy: 0.8036 | Invalid S/B: 0.50/0.00 | Max Load: 13.2 | Load Gap: 2.2
Epoch [309/1500] | Sampled: 782.50 | Baseline: 610.81 | Improvement: -171.69 | Win Rate: 0.00% | Actor Loss: -13.8841 | Entropy: 0.8038 | Invalid S/B: 0.19/0.00 | Max Load: 13.6 | Load Gap: 2.6
Epoch [310/1500] | Sampled: 758.00 | Baseline: 604.56 | Improvement: -153.44 | Win Rate: 0.00% | Actor Loss: -15.0264 | Entropy: 0.8149 | Invalid S/B: 0.38/0.00 | Max Load: 13.4 | Load Gap: 2.4
Epoch [311/1500] | Sampled: 768.69 | Baseline: 602.00 | Improvement: -166.69 | Win Rate: 0.00% | Actor Loss: -8.4171 | Entropy: 0.8223 | Invalid S/B: 0.31/0.00 | Max Load: 13.2 | Load Gap: 2.3
Epoch [312/1500] | Sampled: 770.19 | Baseline: 602.75 | Improvement: -167.44 | Win Rate: 0.00% | Actor Loss: -12.6197 | Entropy: 0.8468 | Invalid S/B: 0.50/0.00 | Max Load: 13.2 | Load Gap: 2.3
Epoch [313/1500] | Sampled: 771.88 | Baseline: 604.00 | Improvement: -167.88 | Win Rate: 0.00% | Actor Loss: -6.0488 | Entropy: 0.8995 | Invalid S/B: 0.25/0.00 | Max Load: 13.3 | Load Gap: 2.3
Epoch [314/1500] | Sampled: 756.31 | Baseline: 612.62 | Improvement: -143.69 | Win Rate: 0.00% | Actor Loss: -19.4529 | Entropy: 0.9521 | Invalid S/B: 0.19/0.00 | Max Load: 13.2 | Load Gap: 2.2
Epoch [315/1500] | Sampled: 771.50 | Baseline: 613.81 | Improvement: -157.69 | Win Rate: 0.00% | Actor Loss: -8.5763 | Entropy: 0.9596 | Invalid S/B: 0.25/0.00 | Max Load: 13.5 | Load Gap: 2.6
Epoch [316/1500] | Sampled: 790.44 | Baseline: 614.62 | Improvement: -175.81 | Win Rate: 0.00% | Actor Loss: -4.8124 | Entropy: 0.9266 | Invalid S/B: 0.50/0.00 | Max Load: 13.2 | Load Gap: 2.2
Epoch [317/1500] | Sampled: 798.44 | Baseline: 603.38 | Improvement: -195.06 | Win Rate: 0.00% | Actor Loss: -10.1028 | Entropy: 0.8727 | Invalid S/B: 0.31/0.00 | Max Load: 13.4 | Load Gap: 2.4
Epoch [318/1500] | Sampled: 786.62 | Baseline: 607.31 | Improvement: -179.31 | Win Rate: 0.00% | Actor Loss: -3.2928 | Entropy: 0.8520 | Invalid S/B: 0.56/0.00 | Max Load: 13.6 | Load Gap: 2.7
Epoch [319/1500] | Sampled: 800.06 | Baseline: 605.88 | Improvement: -194.19 | Win Rate: 0.00% | Actor Loss: -7.4714 | Entropy: 0.8514 | Invalid S/B: 0.75/0.00 | Max Load: 13.8 | Load Gap: 2.8
Epoch [320/1500] | Sampled: 767.31 | Baseline: 606.56 | Improvement: -160.75 | Win Rate: 0.00% | Actor Loss: -2.9966 | Entropy: 0.8636 | Invalid S/B: 0.62/0.00 | Max Load: 13.1 | Load Gap: 1.9
Epoch [321/1500] | Sampled: 788.69 | Baseline: 615.88 | Improvement: -172.81 | Win Rate: 0.00% | Actor Loss: -9.6150 | Entropy: 0.8708 | Invalid S/B: 0.25/0.00 | Max Load: 13.7 | Load Gap: 2.9
Epoch [322/1500] | Sampled: 777.31 | Baseline: 603.69 | Improvement: -173.62 | Win Rate: 0.00% | Actor Loss: -7.6909 | Entropy: 0.8888 | Invalid S/B: 0.69/0.00 | Max Load: 13.4 | Load Gap: 2.4
Epoch [323/1500] | Sampled: 785.88 | Baseline: 616.81 | Improvement: -169.06 | Win Rate: 0.00% | Actor Loss: -3.5913 | Entropy: 0.9249 | Invalid S/B: 0.69/0.00 | Max Load: 13.4 | Load Gap: 2.4
Epoch [324/1500] | Sampled: 762.31 | Baseline: 604.75 | Improvement: -157.56 | Win Rate: 0.00% | Actor Loss: -7.5577 | Entropy: 0.9333 | Invalid S/B: 0.38/0.00 | Max Load: 13.4 | Load Gap: 2.6
Epoch [325/1500] | Sampled: 806.88 | Baseline: 605.38 | Improvement: -201.50 | Win Rate: 0.00% | Actor Loss: -4.8485 | Entropy: 0.9490 | Invalid S/B: 1.00/0.00 | Max Load: 13.7 | Load Gap: 2.9
Epoch [326/1500] | Sampled: 787.06 | Baseline: 596.12 | Improvement: -190.94 | Win Rate: 0.00% | Actor Loss: -14.5447 | Entropy: 0.9600 | Invalid S/B: 1.19/0.00 | Max Load: 13.8 | Load Gap: 3.0
Epoch [327/1500] | Sampled: 778.50 | Baseline: 615.12 | Improvement: -163.38 | Win Rate: 0.00% | Actor Loss: -9.4164 | Entropy: 0.9643 | Invalid S/B: 0.38/0.00 | Max Load: 13.5 | Load Gap: 2.7
Epoch [328/1500] | Sampled: 773.50 | Baseline: 601.00 | Improvement: -172.50 | Win Rate: 0.00% | Actor Loss: -8.3930 | Entropy: 0.9270 | Invalid S/B: 0.38/0.00 | Max Load: 13.5 | Load Gap: 2.9
Epoch [329/1500] | Sampled: 759.06 | Baseline: 609.38 | Improvement: -149.69 | Win Rate: 0.00% | Actor Loss: -15.3964 | Entropy: 0.8665 | Invalid S/B: 0.06/0.00 | Max Load: 13.6 | Load Gap: 2.9
Epoch [330/1500] | Sampled: 775.12 | Baseline: 605.06 | Improvement: -170.06 | Win Rate: 0.00% | Actor Loss: -11.4925 | Entropy: 0.8509 | Invalid S/B: 0.69/0.00 | Max Load: 13.6 | Load Gap: 2.8
