Training on: cuda
Loaded 1000 dispatch events from /home/wei/AMR-DFJSP/test_case/static/dispatch_inbox_60.jsonl
Loaded 50 dispatch events from /home/wei/AMR-DFJSP/test_case/static/dispatch_validation_60.jsonl
Loaded 50 validation event(s).
Starting hybrid dock-aware extend_GNN REINFORCE training with dispatch baseline 'earliest_completion_job+earliest_completion' (stepwise).
Epoch [1/2000] | Sampled: 794.88 | Baseline: 552.50 | Improvement: -242.38 | Win Rate: 0.00% | Actor Loss: -37.6511 | Entropy: 4.0738 | Invalid S/B: 0.56/0.00 | Max Load: 14.4 | Load Gap: 4.8
Epoch [345/2000] | Sampled: 1038.00 | Baseline: 552.00 | Improvement: -486.00 | Win Rate: 0.00% | Actor Loss: -54.8748 | Entropy: 1.5921 | Invalid S/B: 0.62/0.00 | Max Load: 18.1 | Load Gap: 14.4
Epoch [346/2000] | Sampled: 997.06 | Baseline: 555.56 | Improvement: -441.50 | Win Rate: 0.00% | Actor Loss: -41.5414 | Entropy: 1.5763 | Invalid S/B: 0.12/0.00 | Max Load: 17.8 | Load Gap: 13.3
Epoch [347/2000] | Sampled: 1027.69 | Baseline: 558.81 | Improvement: -468.88 | Win Rate: 0.00% | Actor Loss: -49.8068 | Entropy: 1.5507 | Invalid S/B: 0.50/0.00 | Max Load: 17.8 | Load Gap: 13.6
Epoch [348/2000] | Sampled: 1029.31 | Baseline: 560.62 | Improvement: -468.69 | Win Rate: 0.00% | Actor Loss: -50.6485 | Entropy: 1.4892 | Invalid S/B: 0.44/0.00 | Max Load: 17.7 | Load Gap: 13.0
Epoch [349/2000] | Sampled: 1046.25 | Baseline: 559.44 | Improvement: -486.81 | Win Rate: 0.00% | Actor Loss: -50.8304 | Entropy: 1.4359 | Invalid S/B: 0.06/0.00 | Max Load: 18.2 | Load Gap: 13.6
Epoch [350/2000] | Sampled: 1078.06 | Baseline: 561.25 | Improvement: -516.81 | Win Rate: 0.00% | Actor Loss: -51.0000 | Entropy: 1.4618 | Invalid S/B: 0.44/0.00 | Max Load: 19.2 | Load Gap: 14.8
   -> Validation | Samples: 50 | Makespan: 979.56 | Invalid Jobs: 0.14 | Score: 1119.56
Epoch [351/2000] | Sampled: 1124.75 | Baseline: 569.19 | Improvement: -555.56 | Win Rate: 0.00% | Actor Loss: -50.2042 | Entropy: 1.4456 | Invalid S/B: 0.50/0.00 | Max Load: 20.0 | Load Gap: 16.1
Epoch [352/2000] | Sampled: 1120.00 | Baseline: 559.69 | Improvement: -560.31 | Win Rate: 0.00% | Actor Loss: -58.7739 | Entropy: 1.4199 | Invalid S/B: 0.31/0.00 | Max Load: 20.2 | Load Gap: 15.4
Epoch [353/2000] | Sampled: 1068.50 | Baseline: 554.69 | Improvement: -513.81 | Win Rate: 0.00% | Actor Loss: -46.3759 | Entropy: 1.3280 | Invalid S/B: 0.25/0.00 | Max Load: 19.8 | Load Gap: 14.8
Epoch [354/2000] | Sampled: 1145.19 | Baseline: 571.00 | Improvement: -574.19 | Win Rate: 0.00% | Actor Loss: -56.0808 | Entropy: 1.4043 | Invalid S/B: 0.75/0.00 | Max Load: 20.0 | Load Gap: 15.6
Epoch [355/2000] | Sampled: 1097.62 | Baseline: 554.06 | Improvement: -543.56 | Win Rate: 0.00% | Actor Loss: -46.4113 | Entropy: 1.3521 | Invalid S/B: 0.25/0.00 | Max Load: 19.0 | Load Gap: 13.8
Epoch [356/2000] | Sampled: 1120.75 | Baseline: 562.88 | Improvement: -557.88 | Win Rate: 0.00% | Actor Loss: -59.3305 | Entropy: 1.3615 | Invalid S/B: 0.25/0.00 | Max Load: 20.1 | Load Gap: 15.2
Epoch [357/2000] | Sampled: 1141.38 | Baseline: 561.62 | Improvement: -579.75 | Win Rate: 0.00% | Actor Loss: -42.4971 | Entropy: 1.3364 | Invalid S/B: 0.50/0.00 | Max Load: 19.9 | Load Gap: 15.2
Epoch [358/2000] | Sampled: 1165.56 | Baseline: 556.50 | Improvement: -609.06 | Win Rate: 0.00% | Actor Loss: -50.4539 | Entropy: 1.3825 | Invalid S/B: 0.62/0.00 | Max Load: 19.2 | Load Gap: 14.9
Epoch [359/2000] | Sampled: 1260.88 | Baseline: 563.06 | Improvement: -697.81 | Win Rate: 0.00% | Actor Loss: -47.9592 | Entropy: 1.3716 | Invalid S/B: 0.50/0.00 | Max Load: 18.4 | Load Gap: 14.1
Epoch [360/2000] | Sampled: 1280.19 | Baseline: 552.00 | Improvement: -728.19 | Win Rate: 0.00% | Actor Loss: -56.1511 | Entropy: 1.3494 | Invalid S/B: 0.31/0.00 | Max Load: 20.9 | Load Gap: 17.7
Epoch [361/2000] | Sampled: 1210.00 | Baseline: 556.25 | Improvement: -653.75 | Win Rate: 0.00% | Actor Loss: -49.5244 | Entropy: 1.3768 | Invalid S/B: 0.50/0.00 | Max Load: 19.0 | Load Gap: 15.2
Epoch [362/2000] | Sampled: 1268.50 | Baseline: 552.88 | Improvement: -715.62 | Win Rate: 0.00% | Actor Loss: -48.1446 | Entropy: 1.3841 | Invalid S/B: 0.31/0.00 | Max Load: 18.9 | Load Gap: 14.3
Epoch [363/2000] | Sampled: 1317.25 | Baseline: 555.12 | Improvement: -762.12 | Win Rate: 0.00% | Actor Loss: -53.4737 | Entropy: 1.4021 | Invalid S/B: 0.62/0.00 | Max Load: 19.2 | Load Gap: 15.7
Epoch [364/2000] | Sampled: 1295.00 | Baseline: 557.25 | Improvement: -737.75 | Win Rate: 0.00% | Actor Loss: -52.8244 | Entropy: 1.4067 | Invalid S/B: 0.62/0.00 | Max Load: 18.5 | Load Gap: 14.6
Epoch [365/2000] | Sampled: 1294.69 | Baseline: 554.06 | Improvement: -740.62 | Win Rate: 0.00% | Actor Loss: -43.2102 | Entropy: 1.4266 | Invalid S/B: 0.56/0.00 | Max Load: 18.4 | Load Gap: 13.7
Epoch [366/2000] | Sampled: 1287.19 | Baseline: 557.31 | Improvement: -729.88 | Win Rate: 0.00% | Actor Loss: -37.2816 | Entropy: 1.4281 | Invalid S/B: 0.50/0.00 | Max Load: 19.3 | Load Gap: 14.6
Epoch [367/2000] | Sampled: 1278.81 | Baseline: 553.31 | Improvement: -725.50 | Win Rate: 0.00% | Actor Loss: -44.2837 | Entropy: 1.4631 | Invalid S/B: 0.31/0.00 | Max Load: 17.4 | Load Gap: 12.3
Epoch [368/2000] | Sampled: 1256.62 | Baseline: 565.00 | Improvement: -691.62 | Win Rate: 0.00% | Actor Loss: -33.5698 | Entropy: 1.4451 | Invalid S/B: 0.25/0.00 | Max Load: 18.1 | Load Gap: 13.1
Epoch [369/2000] | Sampled: 1304.62 | Baseline: 566.12 | Improvement: -738.50 | Win Rate: 0.00% | Actor Loss: -46.0382 | Entropy: 1.4952 | Invalid S/B: 0.56/0.00 | Max Load: 18.1 | Load Gap: 14.2
Epoch [370/2000] | Sampled: 1269.12 | Baseline: 563.56 | Improvement: -705.56 | Win Rate: 0.00% | Actor Loss: -45.9258 | Entropy: 1.5107 | Invalid S/B: 0.31/0.00 | Max Load: 18.5 | Load Gap: 14.7
Epoch [371/2000] | Sampled: 1205.69 | Baseline: 562.12 | Improvement: -643.56 | Win Rate: 0.00% | Actor Loss: -48.6878 | Entropy: 1.5170 | Invalid S/B: 0.38/0.00 | Max Load: 19.1 | Load Gap: 15.4
Epoch [372/2000] | Sampled: 1204.88 | Baseline: 559.38 | Improvement: -645.50 | Win Rate: 0.00% | Actor Loss: -51.5043 | Entropy: 1.5026 | Invalid S/B: 0.38/0.00 | Max Load: 19.6 | Load Gap: 15.8
Epoch [373/2000] | Sampled: 1153.75 | Baseline: 553.00 | Improvement: -600.75 | Win Rate: 0.00% | Actor Loss: -52.0115 | Entropy: 1.4402 | Invalid S/B: 0.19/0.00 | Max Load: 20.3 | Load Gap: 16.5
Epoch [374/2000] | Sampled: 1053.81 | Baseline: 564.25 | Improvement: -489.56 | Win Rate: 0.00% | Actor Loss: -45.0749 | Entropy: 1.3895 | Invalid S/B: 0.19/0.00 | Max Load: 18.9 | Load Gap: 14.6
Epoch [375/2000] | Sampled: 1105.81 | Baseline: 569.31 | Improvement: -536.50 | Win Rate: 0.00% | Actor Loss: -40.0338 | Entropy: 1.4362 | Invalid S/B: 0.12/0.00 | Max Load: 18.4 | Load Gap: 13.7
Epoch [376/2000] | Sampled: 1045.88 | Baseline: 558.69 | Improvement: -487.19 | Win Rate: 0.00% | Actor Loss: -30.9486 | Entropy: 1.3894 | Invalid S/B: 0.50/0.00 | Max Load: 17.9 | Load Gap: 13.3
Epoch [377/2000] | Sampled: 978.88 | Baseline: 562.06 | Improvement: -416.81 | Win Rate: 0.00% | Actor Loss: -33.2448 | Entropy: 1.3773 | Invalid S/B: 0.19/0.12 | Max Load: 17.3 | Load Gap: 12.4
Epoch [378/2000] | Sampled: 930.50 | Baseline: 552.88 | Improvement: -377.62 | Win Rate: 0.00% | Actor Loss: -30.8848 | Entropy: 1.3621 | Invalid S/B: 0.19/0.00 | Max Load: 17.4 | Load Gap: 12.0
Epoch [379/2000] | Sampled: 927.75 | Baseline: 559.88 | Improvement: -367.88 | Win Rate: 0.00% | Actor Loss: -27.9035 | Entropy: 1.4201 | Invalid S/B: 0.38/0.00 | Max Load: 17.3 | Load Gap: 11.7
Epoch [380/2000] | Sampled: 935.00 | Baseline: 559.06 | Improvement: -375.94 | Win Rate: 0.00% | Actor Loss: -28.0172 | Entropy: 1.3968 | Invalid S/B: 0.75/0.00 | Max Load: 16.6 | Load Gap: 10.4
Epoch [381/2000] | Sampled: 927.69 | Baseline: 556.12 | Improvement: -371.56 | Win Rate: 0.00% | Actor Loss: -31.3889 | Entropy: 1.4382 | Invalid S/B: 0.25/0.00 | Max Load: 16.4 | Load Gap: 10.5
Epoch [382/2000] | Sampled: 945.00 | Baseline: 561.50 | Improvement: -383.50 | Win Rate: 0.00% | Actor Loss: -29.2423 | Entropy: 1.4585 | Invalid S/B: 0.44/0.00 | Max Load: 16.5 | Load Gap: 10.2
Epoch [383/2000] | Sampled: 919.75 | Baseline: 562.19 | Improvement: -357.56 | Win Rate: 0.00% | Actor Loss: -29.0334 | Entropy: 1.4933 | Invalid S/B: 0.19/0.00 | Max Load: 16.7 | Load Gap: 11.3
Epoch [384/2000] | Sampled: 959.06 | Baseline: 557.44 | Improvement: -401.62 | Win Rate: 0.00% | Actor Loss: -33.6176 | Entropy: 1.5233 | Invalid S/B: 0.38/0.00 | Max Load: 16.6 | Load Gap: 11.2
Epoch [385/2000] | Sampled: 958.75 | Baseline: 557.31 | Improvement: -401.44 | Win Rate: 0.00% | Actor Loss: -32.3059 | Entropy: 1.5708 | Invalid S/B: 0.31/0.00 | Max Load: 17.4 | Load Gap: 12.6
Epoch [386/2000] | Sampled: 1050.31 | Baseline: 569.12 | Improvement: -481.19 | Win Rate: 0.00% | Actor Loss: -20.3146 | Entropy: 1.5699 | Invalid S/B: 0.75/0.06 | Max Load: 16.5 | Load Gap: 11.4
Epoch [387/2000] | Sampled: 1003.12 | Baseline: 555.31 | Improvement: -447.81 | Win Rate: 0.00% | Actor Loss: -34.7696 | Entropy: 1.6108 | Invalid S/B: 0.44/0.00 | Max Load: 17.7 | Load Gap: 13.8
Epoch [388/2000] | Sampled: 1040.19 | Baseline: 559.31 | Improvement: -480.88 | Win Rate: 0.00% | Actor Loss: -31.9298 | Entropy: 1.6319 | Invalid S/B: 0.50/0.00 | Max Load: 17.2 | Load Gap: 13.4
Epoch [389/2000] | Sampled: 1036.44 | Baseline: 555.69 | Improvement: -480.75 | Win Rate: 0.00% | Actor Loss: -34.4233 | Entropy: 1.5889 | Invalid S/B: 0.50/0.00 | Max Load: 17.8 | Load Gap: 14.1
Epoch [390/2000] | Sampled: 1029.94 | Baseline: 552.75 | Improvement: -477.19 | Win Rate: 0.00% | Actor Loss: -36.5508 | Entropy: 1.6062 | Invalid S/B: 0.56/0.00 | Max Load: 17.6 | Load Gap: 14.0
Epoch [391/2000] | Sampled: 1019.88 | Baseline: 570.38 | Improvement: -449.50 | Win Rate: 0.00% | Actor Loss: -36.4174 | Entropy: 1.6054 | Invalid S/B: 0.56/0.06 | Max Load: 18.1 | Load Gap: 13.9
Epoch [392/2000] | Sampled: 1030.56 | Baseline: 560.00 | Improvement: -470.56 | Win Rate: 0.00% | Actor Loss: -36.9216 | Entropy: 1.6151 | Invalid S/B: 0.62/0.00 | Max Load: 17.1 | Load Gap: 12.6
Epoch [393/2000] | Sampled: 1068.88 | Baseline: 561.12 | Improvement: -507.75 | Win Rate: 0.00% | Actor Loss: -27.7698 | Entropy: 1.6372 | Invalid S/B: 0.75/0.00 | Max Load: 16.0 | Load Gap: 10.2
Epoch [394/2000] | Sampled: 1016.12 | Baseline: 560.12 | Improvement: -456.00 | Win Rate: 0.00% | Actor Loss: -33.6103 | Entropy: 1.5606 | Invalid S/B: 0.38/0.06 | Max Load: 17.4 | Load Gap: 12.5
Epoch [395/2000] | Sampled: 1007.75 | Baseline: 561.69 | Improvement: -446.06 | Win Rate: 0.00% | Actor Loss: -39.0289 | Entropy: 1.5189 | Invalid S/B: 0.62/0.00 | Max Load: 17.1 | Load Gap: 12.1
Epoch [396/2000] | Sampled: 985.62 | Baseline: 556.81 | Improvement: -428.81 | Win Rate: 0.00% | Actor Loss: -35.1281 | Entropy: 1.5440 | Invalid S/B: 0.38/0.00 | Max Load: 18.0 | Load Gap: 13.2
Epoch [397/2000] | Sampled: 964.00 | Baseline: 555.75 | Improvement: -408.25 | Win Rate: 0.00% | Actor Loss: -37.5713 | Entropy: 1.4937 | Invalid S/B: 0.62/0.00 | Max Load: 17.1 | Load Gap: 12.2
Epoch [398/2000] | Sampled: 956.94 | Baseline: 556.62 | Improvement: -400.31 | Win Rate: 0.00% | Actor Loss: -37.1717 | Entropy: 1.4889 | Invalid S/B: 0.25/0.00 | Max Load: 17.9 | Load Gap: 13.2
Epoch [399/2000] | Sampled: 951.62 | Baseline: 555.06 | Improvement: -396.56 | Win Rate: 0.00% | Actor Loss: -36.7421 | Entropy: 1.4524 | Invalid S/B: 0.12/0.00 | Max Load: 16.9 | Load Gap: 12.0
Epoch [400/2000] | Sampled: 919.62 | Baseline: 561.44 | Improvement: -358.19 | Win Rate: 0.00% | Actor Loss: -28.1951 | Entropy: 1.4325 | Invalid S/B: 0.38/0.00 | Max Load: 17.4 | Load Gap: 11.6
   -> Validation | Samples: 50 | Makespan: 802.30 | Invalid Jobs: 0.18 | Score: 982.30
   -> Saved updated training chart to /home/wei/AMR-DFJSP/Static_alogorithm/extend_GNN/extend_gnn_training_metrics.png
Epoch [401/2000] | Sampled: 956.12 | Baseline: 565.44 | Improvement: -390.69 | Win Rate: 0.00% | Actor Loss: -38.2106 | Entropy: 1.4441 | Invalid S/B: 0.62/0.00 | Max Load: 17.7 | Load Gap: 12.1
Epoch [402/2000] | Sampled: 902.06 | Baseline: 556.69 | Improvement: -345.38 | Win Rate: 0.00% | Actor Loss: -30.0961 | Entropy: 1.4480 | Invalid S/B: 0.12/0.00 | Max Load: 17.3 | Load Gap: 12.0
Epoch [403/2000] | Sampled: 966.50 | Baseline: 570.69 | Improvement: -395.81 | Win Rate: 0.00% | Actor Loss: -30.3620 | Entropy: 1.4510 | Invalid S/B: 0.44/0.00 | Max Load: 17.9 | Load Gap: 12.7
Epoch [404/2000] | Sampled: 950.69 | Baseline: 566.25 | Improvement: -384.44 | Win Rate: 0.00% | Actor Loss: -38.9010 | Entropy: 1.4836 | Invalid S/B: 0.19/0.00 | Max Load: 18.1 | Load Gap: 13.2
Epoch [405/2000] | Sampled: 922.06 | Baseline: 565.94 | Improvement: -356.12 | Win Rate: 0.00% | Actor Loss: -40.5726 | Entropy: 1.4691 | Invalid S/B: 0.31/0.00 | Max Load: 17.9 | Load Gap: 13.2
Epoch [406/2000] | Sampled: 974.44 | Baseline: 563.62 | Improvement: -410.81 | Win Rate: 0.00% | Actor Loss: -40.0011 | Entropy: 1.4877 | Invalid S/B: 0.56/0.06 | Max Load: 18.1 | Load Gap: 13.9
Epoch [407/2000] | Sampled: 926.19 | Baseline: 546.44 | Improvement: -379.75 | Win Rate: 0.00% | Actor Loss: -33.5569 | Entropy: 1.5030 | Invalid S/B: 0.38/0.00 | Max Load: 17.3 | Load Gap: 12.5
Epoch [408/2000] | Sampled: 986.19 | Baseline: 553.12 | Improvement: -433.06 | Win Rate: 0.00% | Actor Loss: -28.2090 | Entropy: 1.5085 | Invalid S/B: 0.75/0.00 | Max Load: 17.2 | Load Gap: 12.3
Epoch [409/2000] | Sampled: 1018.88 | Baseline: 564.88 | Improvement: -454.00 | Win Rate: 0.00% | Actor Loss: -25.0444 | Entropy: 1.5652 | Invalid S/B: 1.06/0.00 | Max Load: 16.4 | Load Gap: 10.6
Epoch [410/2000] | Sampled: 978.06 | Baseline: 558.44 | Improvement: -419.62 | Win Rate: 0.00% | Actor Loss: -27.1771 | Entropy: 1.5452 | Invalid S/B: 0.88/0.06 | Max Load: 16.6 | Load Gap: 11.1
Epoch [411/2000] | Sampled: 983.00 | Baseline: 559.75 | Improvement: -423.25 | Win Rate: 0.00% | Actor Loss: -32.3938 | Entropy: 1.5553 | Invalid S/B: 0.25/0.00 | Max Load: 17.2 | Load Gap: 12.2
Epoch [412/2000] | Sampled: 942.75 | Baseline: 557.56 | Improvement: -385.19 | Win Rate: 0.00% | Actor Loss: -25.2735 | Entropy: 1.5275 | Invalid S/B: 0.75/0.00 | Max Load: 16.9 | Load Gap: 11.1
Epoch [413/2000] | Sampled: 920.19 | Baseline: 559.31 | Improvement: -360.88 | Win Rate: 0.00% | Actor Loss: -22.8705 | Entropy: 1.4646 | Invalid S/B: 0.56/0.00 | Max Load: 17.2 | Load Gap: 11.8
Epoch [414/2000] | Sampled: 905.06 | Baseline: 551.94 | Improvement: -353.12 | Win Rate: 0.00% | Actor Loss: -36.6604 | Entropy: 1.5067 | Invalid S/B: 0.44/0.00 | Max Load: 17.1 | Load Gap: 11.9
Epoch [415/2000] | Sampled: 947.25 | Baseline: 560.38 | Improvement: -386.88 | Win Rate: 0.00% | Actor Loss: -25.1950 | Entropy: 1.4860 | Invalid S/B: 0.50/0.00 | Max Load: 17.0 | Load Gap: 11.6
Epoch [416/2000] | Sampled: 938.06 | Baseline: 562.81 | Improvement: -375.25 | Win Rate: 0.00% | Actor Loss: -24.9344 | Entropy: 1.4097 | Invalid S/B: 0.50/0.06 | Max Load: 18.0 | Load Gap: 12.1
Epoch [417/2000] | Sampled: 963.31 | Baseline: 552.88 | Improvement: -410.44 | Win Rate: 0.00% | Actor Loss: -32.1615 | Entropy: 1.4092 | Invalid S/B: 0.50/0.00 | Max Load: 17.8 | Load Gap: 13.2
Epoch [418/2000] | Sampled: 951.38 | Baseline: 564.75 | Improvement: -386.62 | Win Rate: 0.00% | Actor Loss: -26.0793 | Entropy: 1.3830 | Invalid S/B: 0.31/0.06 | Max Load: 17.8 | Load Gap: 12.4
Epoch [419/2000] | Sampled: 942.69 | Baseline: 553.94 | Improvement: -388.75 | Win Rate: 0.00% | Actor Loss: -36.2867 | Entropy: 1.3278 | Invalid S/B: 0.12/0.00 | Max Load: 18.6 | Load Gap: 13.4
Epoch [420/2000] | Sampled: 910.62 | Baseline: 556.81 | Improvement: -353.81 | Win Rate: 0.00% | Actor Loss: -29.6595 | Entropy: 1.3361 | Invalid S/B: 0.19/0.00 | Max Load: 18.1 | Load Gap: 12.5
Epoch [421/2000] | Sampled: 943.25 | Baseline: 561.69 | Improvement: -381.56 | Win Rate: 0.00% | Actor Loss: -28.7775 | Entropy: 1.3013 | Invalid S/B: 0.25/0.00 | Max Load: 18.1 | Load Gap: 12.6
Epoch [422/2000] | Sampled: 910.44 | Baseline: 555.94 | Improvement: -354.50 | Win Rate: 0.00% | Actor Loss: -29.3286 | Entropy: 1.3059 | Invalid S/B: 0.44/0.00 | Max Load: 17.8 | Load Gap: 11.6
Epoch [423/2000] | Sampled: 942.69 | Baseline: 553.69 | Improvement: -389.00 | Win Rate: 0.00% | Actor Loss: -29.8459 | Entropy: 1.2783 | Invalid S/B: 0.38/0.00 | Max Load: 18.5 | Load Gap: 12.8
Epoch [424/2000] | Sampled: 964.12 | Baseline: 557.88 | Improvement: -406.25 | Win Rate: 0.00% | Actor Loss: -25.8089 | Entropy: 1.2525 | Invalid S/B: 0.62/0.00 | Max Load: 17.2 | Load Gap: 11.2
Epoch [425/2000] | Sampled: 950.81 | Baseline: 550.69 | Improvement: -400.12 | Win Rate: 0.00% | Actor Loss: -25.6352 | Entropy: 1.2613 | Invalid S/B: 0.38/0.00 | Max Load: 17.6 | Load Gap: 11.7
Epoch [426/2000] | Sampled: 945.00 | Baseline: 557.00 | Improvement: -388.00 | Win Rate: 0.00% | Actor Loss: -29.0737 | Entropy: 1.2602 | Invalid S/B: 0.62/0.00 | Max Load: 17.9 | Load Gap: 12.1
Epoch [427/2000] | Sampled: 943.50 | Baseline: 563.81 | Improvement: -379.69 | Win Rate: 0.00% | Actor Loss: -30.0403 | Entropy: 1.2861 | Invalid S/B: 0.44/0.00 | Max Load: 17.6 | Load Gap: 11.4
Epoch [428/2000] | Sampled: 991.25 | Baseline: 556.06 | Improvement: -435.19 | Win Rate: 0.00% | Actor Loss: -24.4550 | Entropy: 1.3137 | Invalid S/B: 0.81/0.00 | Max Load: 17.9 | Load Gap: 12.4
Epoch [429/2000] | Sampled: 977.12 | Baseline: 554.94 | Improvement: -422.19 | Win Rate: 0.00% | Actor Loss: -27.8766 | Entropy: 1.3923 | Invalid S/B: 0.81/0.00 | Max Load: 18.2 | Load Gap: 12.2
Epoch [430/2000] | Sampled: 995.44 | Baseline: 555.31 | Improvement: -440.12 | Win Rate: 0.00% | Actor Loss: -23.2453 | Entropy: 1.4861 | Invalid S/B: 0.38/0.00 | Max Load: 18.2 | Load Gap: 12.8
Epoch [431/2000] | Sampled: 1075.88 | Baseline: 562.25 | Improvement: -513.62 | Win Rate: 0.00% | Actor Loss: -27.8003 | Entropy: 1.5579 | Invalid S/B: 0.69/0.00 | Max Load: 18.6 | Load Gap: 14.6
Epoch [432/2000] | Sampled: 1121.00 | Baseline: 565.31 | Improvement: -555.69 | Win Rate: 0.00% | Actor Loss: -35.5432 | Entropy: 1.6096 | Invalid S/B: 0.94/0.00 | Max Load: 19.2 | Load Gap: 15.6
Epoch [433/2000] | Sampled: 1069.06 | Baseline: 570.19 | Improvement: -498.88 | Win Rate: 0.00% | Actor Loss: -43.1139 | Entropy: 1.5837 | Invalid S/B: 0.50/0.00 | Max Load: 19.6 | Load Gap: 16.1
Epoch [434/2000] | Sampled: 1089.06 | Baseline: 567.38 | Improvement: -521.69 | Win Rate: 0.00% | Actor Loss: -30.2791 | Entropy: 1.5699 | Invalid S/B: 1.00/0.00 | Max Load: 18.6 | Load Gap: 14.6
Epoch [435/2000] | Sampled: 1092.88 | Baseline: 555.12 | Improvement: -537.75 | Win Rate: 0.00% | Actor Loss: -25.6198 | Entropy: 1.5900 | Invalid S/B: 0.88/0.00 | Max Load: 18.6 | Load Gap: 14.9
Epoch [436/2000] | Sampled: 1047.00 | Baseline: 560.69 | Improvement: -486.31 | Win Rate: 0.00% | Actor Loss: -30.1450 | Entropy: 1.5654 | Invalid S/B: 0.44/0.00 | Max Load: 18.8 | Load Gap: 14.8
Epoch [437/2000] | Sampled: 1039.88 | Baseline: 564.81 | Improvement: -475.06 | Win Rate: 0.00% | Actor Loss: -25.9040 | Entropy: 1.5169 | Invalid S/B: 0.44/0.00 | Max Load: 18.8 | Load Gap: 14.7
Epoch [438/2000] | Sampled: 1004.75 | Baseline: 556.31 | Improvement: -448.44 | Win Rate: 0.00% | Actor Loss: -30.1782 | Entropy: 1.5698 | Invalid S/B: 0.62/0.00 | Max Load: 18.2 | Load Gap: 13.8
Epoch [439/2000] | Sampled: 1008.00 | Baseline: 564.75 | Improvement: -443.25 | Win Rate: 0.00% | Actor Loss: -27.9358 | Entropy: 1.6054 | Invalid S/B: 0.50/0.00 | Max Load: 18.4 | Load Gap: 13.7
Epoch [440/2000] | Sampled: 945.69 | Baseline: 553.50 | Improvement: -392.19 | Win Rate: 0.00% | Actor Loss: -26.5167 | Entropy: 1.6084 | Invalid S/B: 0.56/0.00 | Max Load: 18.1 | Load Gap: 13.5
Epoch [441/2000] | Sampled: 962.38 | Baseline: 561.12 | Improvement: -401.25 | Win Rate: 0.00% | Actor Loss: -19.5223 | Entropy: 1.6422 | Invalid S/B: 0.44/0.00 | Max Load: 17.2 | Load Gap: 12.1
Epoch [442/2000] | Sampled: 969.50 | Baseline: 562.31 | Improvement: -407.19 | Win Rate: 0.00% | Actor Loss: -27.5705 | Entropy: 1.6166 | Invalid S/B: 0.75/0.00 | Max Load: 17.5 | Load Gap: 11.6
Epoch [443/2000] | Sampled: 948.44 | Baseline: 555.31 | Improvement: -393.12 | Win Rate: 0.00% | Actor Loss: -27.5695 | Entropy: 1.6451 | Invalid S/B: 0.62/0.00 | Max Load: 17.0 | Load Gap: 11.4
Epoch [444/2000] | Sampled: 1025.88 | Baseline: 561.88 | Improvement: -464.00 | Win Rate: 0.00% | Actor Loss: -35.8758 | Entropy: 1.6008 | Invalid S/B: 0.75/0.00 | Max Load: 16.9 | Load Gap: 11.5
Epoch [445/2000] | Sampled: 958.94 | Baseline: 557.12 | Improvement: -401.81 | Win Rate: 0.00% | Actor Loss: -33.6707 | Entropy: 1.5735 | Invalid S/B: 0.62/0.00 | Max Load: 16.8 | Load Gap: 10.1
Epoch [446/2000] | Sampled: 968.31 | Baseline: 567.12 | Improvement: -401.19 | Win Rate: 0.00% | Actor Loss: -23.1466 | Entropy: 1.5511 | Invalid S/B: 0.62/0.00 | Max Load: 16.6 | Load Gap: 10.0
Epoch [447/2000] | Sampled: 930.06 | Baseline: 553.00 | Improvement: -377.06 | Win Rate: 0.00% | Actor Loss: -24.1366 | Entropy: 1.4210 | Invalid S/B: 0.56/0.00 | Max Load: 16.4 | Load Gap: 9.6
Epoch [448/2000] | Sampled: 948.44 | Baseline: 561.69 | Improvement: -386.75 | Win Rate: 0.00% | Actor Loss: -30.3358 | Entropy: 1.4868 | Invalid S/B: 0.69/0.00 | Max Load: 17.0 | Load Gap: 11.0
Epoch [449/2000] | Sampled: 922.69 | Baseline: 556.00 | Improvement: -366.69 | Win Rate: 0.00% | Actor Loss: -26.4643 | Entropy: 1.4174 | Invalid S/B: 0.50/0.00 | Max Load: 16.4 | Load Gap: 10.5
Epoch [450/2000] | Sampled: 937.19 | Baseline: 555.94 | Improvement: -381.25 | Win Rate: 0.00% | Actor Loss: -23.9079 | Entropy: 1.4068 | Invalid S/B: 0.44/0.00 | Max Load: 16.8 | Load Gap: 11.1
   -> Validation | Samples: 50 | Makespan: 903.02 | Invalid Jobs: 0.48 | Score: 1383.02
Epoch [451/2000] | Sampled: 1015.00 | Baseline: 557.75 | Improvement: -457.25 | Win Rate: 0.00% | Actor Loss: -32.2780 | Entropy: 1.4331 | Invalid S/B: 1.06/0.00 | Max Load: 17.2 | Load Gap: 11.1
Epoch [452/2000] | Sampled: 979.19 | Baseline: 561.50 | Improvement: -417.69 | Win Rate: 0.00% | Actor Loss: -31.9939 | Entropy: 1.3907 | Invalid S/B: 0.81/0.00 | Max Load: 18.2 | Load Gap: 12.9
Epoch [453/2000] | Sampled: 1013.31 | Baseline: 554.31 | Improvement: -459.00 | Win Rate: 0.00% | Actor Loss: -32.1765 | Entropy: 1.3863 | Invalid S/B: 0.88/0.00 | Max Load: 18.8 | Load Gap: 13.4
Epoch [454/2000] | Sampled: 968.56 | Baseline: 555.12 | Improvement: -413.44 | Win Rate: 0.00% | Actor Loss: -38.8833 | Entropy: 1.4045 | Invalid S/B: 0.19/0.00 | Max Load: 18.8 | Load Gap: 13.6
